,ProductID,ProductBrand,Gender,Price,NumImages,PrimaryColor,ProductType
2620,10043709,Cherry Crumble,Girls,9.61,3, Black,Cardigan
2622,10052247,Sonata,Women,9.89,5,Blue,NL87019SP02
2624,10053743,Cottinfab,Women,7.3,5,Blue,Playsuit
2625,10052301,Titan,Women,14.04,5, Black,2598SL01
2626,10055817,Fame Forever by Lifestyle,Men,9.34,7, Green,Chinos
2627,10052505,Zoop,Unisex Kids,10.94,4,Blue,C4048PP25
2628,10051327,Tokyo Talkies,Women,7.69,5, Yellow,Top
2629,10041745,Forever New,Women,41.8,5, Red,Trousers
2630,10056445,Fame Forever by Lifestyle,Men,4.94,5, Green,T-shirt
2631,10062273,CHUTPUT,Unisex Kids,12.38,4, Green,Detail
2633,10054469,Veni Vidi Vici,Women,5.15,5, Maroon,Top
2634,10036559,ColorPlus,Men,10.38,5,Blue,Shirt
2635,10042697,Rajnandini,Women,6.58,5, Brown,Material
2637,10054795,Veni Vidi Vici,Women,8.32,5, Maroon,Dress
2638,10052629,Fastrack,Women,17.56,5, Grey,68009PP10
2639,10038731,Mali Fionna,Women,4.94,3, Gold,Bracelet
2640,10052745,Titan,Women,22.84,5, White,NL2596SL01
2641,10053909,Respiro,Men,6.52,5, Black,Sandals
2642,10051997,Sonata,Men,21.99,5, Black,7131NL02
2643,10052737,Titan,Men,136.36,5, Black,NL90089KD02
2644,10039905,Da Intimo,Women,5.71,5, White,DI-764-N
2645,10043665,Cherry Crumble,Girls,9.43,5, Pink,Sweater
2646,10060549,CODE by Lifestyle,Men,9.34,4,Blue,Shirt
2648,10055975,Fame Forever by Lifestyle,Men,6.59,4, Black,T-shirt
2649,10054431,Veni Vidi Vici,Women,5.15,5, Orange,Top
2650,10053159,Killer,Men,21.99,6, Black,Sweatshirt
2651,10060299,CODE by Lifestyle,Men,8.24,4,Blue,Shirt
2652,10052701,Titan,Women,42.2,4, White,NL2588KM01
2653,10052085,Sonata,Women,25.29,4, Pink,8123WM01
2654,10052625,Fastrack,Women,11.88,5,Blue,NL68008SM03
2656,10056457,Fame Forever by Lifestyle,Men,3.29,5, Yellow,T-shirt
2657,10048255,Elizabeth Arden,Women,22.44,2, Pink,01
2658,10040837,Besiva,Women,6.92,5, Pink,T-shirt
2659,10053683,Alcis,Men,10.99,5, Black,Pants
2660,10054577,Veni Vidi Vici,Women,5.15,5, Black,Top
2661,10054583,Veni Vidi Vici,Women,5.68,5, Green,Top
2662,10052725,Titan,Men,83.56,5, Black,90104KM04
2663,10046861,Roadster,Men,14.29,7,Blue,Jeans
2664,10039963,berrytree,Unisex Kids,5.49,6,Blue,T-shirt
2665,10051541,DODO & MOA,Women,10.74,5, Red,Jumpsuit
2666,10038943,Sergio Tacchini,Men,43.99,5,Blue,Sneakers
2667,10036633,ColorPlus,Men,9.61,5,Blue,Shirt
2668,10052245,Titan,Men,109.94,4,Blue,90099SL01
2669,10040599,Besiva,Women,6.59,5, Pink,Pants
2670,10051031,Soumya,Unisex,13.89,4, Red,Curtain
2671,10052055,Fastrack,Men,21.56,5, Red,3124SL06
2672,1003781,AURELIA,Women,4.39,4, Red,Kurta
2673,10052723,Titan,Women,32.52,5, White,2480SM09
2674,10052079,Sonata,Men,17.32,5,Blue,77031SL01
2675,10056541,Fame Forever by Lifestyle,Men,10.0,5,Blue,Trousers
2677,10056033,Fame Forever by Lifestyle,Men,3.84,5, Black,T-shirt
2678,10051319,Tokyo Talkies,Women,4.94,5, Green,Top
2679,10052565,Fastrack,Women,26.36,5,Blue,6168NM01
2680,10063643,Metro,Women,16.39,5, Brown,Heels
2681,10036641,ColorPlus,Men,13.35,5,Blue,Shirt
2682,10054811,Veni Vidi Vici,Women,8.71,5,Blue,Dress
2684,10051001,Soumya,Unisex,11.85,4,Blue,Curtain
2685,10052153,Titan,Women,35.16,5, Grey,2570SM07
2686,10052385,Zoop,Unisex Kids,9.84,5, Black,16005PP01
2687,10051479,Calvin Klein,Unisex,99.99,6, Red,Bag
2688,10044459,TIMESMITH,Women,5.49,5, Brown,TSC-050
2689,10063703,Metro,Women,21.89,5, Black,Heels
2690,1005061,Arrow Sport,Men,12.31,4, Navy,Sweater
2691,10052331,Fastrack,Men,30.76,5, Orange,38034SL01
2692,10038925,Kraus Jeans,Women,18.64,7, Black,K4050
2693,10052015,Titan,Men,26.36,5, Black,1802NL01
2694,10038933,Kraus Jeans,Women,17.54,7, Black,K4050
2695,10060073,CODE by Lifestyle,Men,9.34,5, Yellow,Shirt
2697,10051217,Soumya,Unisex,7.83,4, Orange,Curtain
2698,10052335,Sonata,Men,14.58,5, White,7924SL12
2699,10052699,Fastrack,Men,28.12,5, Black,3170KL01
2700,10052623,Sonata,Women,21.99,7, Pink,NL8114WM01
2701,10053873,Miss Chase,Women,9.67,5, Black,Jeans
2702,10053729,Cottinfab,Women,7.3,5, Black,Playsuit
2703,10053963,Saadgi,Women,6.58,5,Blue,Salwar
2704,10058401,Roadster,Women,6.26,7,Blue,Jeans
2705,10050917,Soumya,Unisex,10.38,4, Beige,Curtain
2706,10036717,ColorPlus,Men,10.55,5, Red,Shirt
2707,10038613,Parx,Men,20.23,5, Black,Jacket
2709,10051243,Vishudh,Women,6.61,5, Red,Tunic
2710,10058289,Roadster,Women,7.3,7,Blue,Jeans
2711,10048365,Mitera,Women,14.84,5, Pink,Saree
2712,10058469,Roadster,Women,6.26,7,Blue,Jeans
2713,10052501,Titan,Men,21.96,5, Black,NL1775YL01
2714,10051265,Vishudh,Women,6.61,5, Beige,Tunic
2715,10037147,Shaily,Women,10.84,5, Red,Saree
2716,10052537,Fastrack,Men,26.36,5, Black,NL3168NM01
2717,1005137,Arrow Sport,Men,12.69,4, Green,Cardigan
2718,10052207,Titan,Unisex,118.76,5,Blue,NL9400194201SM01
2719,10052169,Titan,Men,70.36,5, Black,NL90104KM02
2721,10054443,Veni Vidi Vici,Women,5.68,5, Yellow,Top
2722,10039429,Marks & Spencer,Women,15.39,4, White,Shirt
2723,10038875,WITH,Men,6.86,5, Charcoal,Shirt
2724,10039379,Marks & Spencer,Women,13.19,5,Blue,Dress
2725,10053577,Lee Cooper,Men,19.79,5,Blue,Shirt
2726,10036433,ColorPlus,Men,29.69,5,Blue,Shirt
2727,10038969,Kraus Jeans,Women,38.49,5,Blue,Jacket
2728,10054037,Park Avenue,Men,42.34,5, Grey,Suit
2729,10052151,Titan,Women,42.2,4, Gold,NL2588KM03
2730,10052201,Titan,Women,50.12,5,Blue,2606SM01
2731,10052421,Sonata,Men,22.54,6, Black,7134YM02
2732,10050963,Soumya,Unisex,14.41,5, Red,Curtain
2733,10053777,Cottinfab,Women,7.12,5, Yellow,Playsuit
2734,10052167,Fastrack,Women,26.36,9, Red,6167NM01
2736,10051935,Fastrack,Women,18.04,5, Purple,6169SL01
2737,10051929,Titan,Unisex,101.16,5, White,17332570KM01
2738,10051441,Call It Spring,Men,21.99,5, Black,Flip-Flops
2740,10055815,Fame Forever by Lifestyle,Men,3.84,4,Blue,T-shirt
2741,10054493,Veni Vidi Vici,Women,5.15,5, Brown,Top
2742,10036631,ColorPlus,Men,14.84,5, Red,Shirt
2743,10060179,CODE by Lifestyle,Men,14.01,5,Blue,Shirt
2745,10051939,Titan,Men,27.24,5,Blue,1802SM02
2746,10052569,Titan,Men,61.56,5,Blue,90105KL01
2748,1003783,AURELIA,Women,9.89,4,Blue,Kurta
2749,10051207,Soumya,Unisex,7.38,5, Orange,Curtain
2750,10054447,Veni Vidi Vici,Women,5.68,5, Green,Top
2752,10062739,Bossini,Men,8.24,5, Red,Shirt
2753,10055883,Fame Forever by Lifestyle,Men,3.95,5, Grey,T-shirt
2754,10052491,Sonata,Unisex,36.57,5, Beige,NL71258114YM01
2755,10052497,Zoop,Unisex Kids,10.94,4, Grey,16009PP01
2756,10038611,Parx,Men,19.79,5, Black,Jacket
2758,10052645,Zoop,Unisex Kids,10.94,4, Red,C4048PP31
2759,1005146,Arrow Sport,Men,14.29,4,Blue,Sweater
2760,1005082,Arrow Sport,Men,21.99,6, Pink,Sweater
2761,10048073,SPYKAR,Women,12.09,7,Blue,Jeans
2762,1005161,Arrow New York,Men,20.23,6, Black,Cardigan
2763,10052193,Sonata,Men,22.54,6, White,7134YL01
2764,10040633,CLAY CRAFT,Unisex,10.9,3, White,Showpiece
2765,10044667,Respiro,Men,9.84,5, Black,Slip-Ons
2766,10039845,Foolzy,Women,3.73,4, Gold,Brush
2767,10051957,Titan,Men,63.32,5, Black,NL90105KL02
2769,10052489,Titan,Men,32.52,5, White,1806SM01
2770,10041193,Abhishti,Women,11.54,5, Maroon,Kurta
2771,10041877,INCOLOR,Women,3.29,7, Brown,3.7g
2772,10052075,Sonata,Men,21.72,5,Blue,7131SM01
2773,10044875,Senorita,Women,9.89,5, Brown,Flats
2774,10050955,Soumya,Unisex,14.41,5, Pink,Curtains
2775,10052691,Sonata,Men,17.59,5, White,NL77084YM04
2776,10051351,ROMEE,Unisex,6.53,4,Blue,Covers
2777,10040095,Crunchy Fashion,Women,4.17,5, Silver,Ring
2778,10036283,ColorPlus,Men,11.54,5, Green,Trousers
2779,10063551,Harvard,Men,30.79,5, Black,Loafers
2780,10059839,CODE by Lifestyle,Men,10.44,6,Blue,Shirt
2782,10044469,TIMESMITH,Women,5.49,5, White,TSC-060
2783,10036553,ColorPlus,Men,10.38,5, Red,Shirt
2784,10062223,CHUTPUT,Girls,12.87,4,Blue,Cap
2785,10054349,Yuris,Women,7.56,5, Green,Kurta
2787,10039423,Marks & Spencer,Women,14.29,7, Black,Jeans
2788,10060765,CODE by Lifestyle,Men,21.99,5, Black,Blazer
2789,10052059,Titan,Women,92.36,4, Brown,NL95051KM01
2790,10052033,Sonata,Men,26.67,6,Blue,7133KM02
2791,10042679,Rajnandini,Women,6.58,5,Blue,Material
2792,10043697,Cherry Crumble,Girls,10.77,5, Yellow,Sweater
2794,10052553,Titan,Men,27.24,5, White,NL1802SM01
2797,10054051,ZHEIA,Women,7.38,5, Grey,Jeggings
2798,10054297,Yuris,Women,6.91,5, Red,Sharara
2801,10050931,Soumya,Unisex,10.38,4, Red,Curtain
2802,10038919,Kraus Jeans,Women,9.89,7,Blue,K4050
2803,10062299,CHUTPUT,Girls,9.89,3, Green,Dress
2804,10036899,Chhabra 555,Women,19.74,4, Green,Saree
2805,10051043,Soumya,Unisex,11.73,4, Green,Curtain
2806,1003778,Flying Machine,Men,13.85,5, Grey,Sweater
2807,10054593,Veni Vidi Vici,Women,5.68,5, Brown,Top
2809,10052239,Sonata,Men,14.29,5, Black,7924SM10
2810,10038769,Mali Fionna,Women,5.76,3, Silver,Ring
2812,10058223,Roadster,Women,20.89,7,Blue,Jeans
2813,10052689,Sonata,Men,16.77,5, White,77031SL02
2814,10040841,Besiva,Women,10.92,6, Pink,Shorts
2815,10050923,Soumya,Unisex,10.0,4,Blue,Curtain
2816,10062175,CHUTPUT,Unisex Kids,9.89,3, Red,Sweater
2817,10045765,Liberty,Women,8.9,5, Black,Flats
2819,10051297,Tokyo Talkies,Women,14.29,5, Black,Belt
2820,10051367,ROMEE,Unisex,9.23,5, Brown,Covers
2821,10039923,DODO & MOA,Women,40.8,5, Pink,Pink
2822,10039475,LA LOFT,Women,6.72,5, White,Top
2823,10051359,ROMEE,Unisex,6.53,5, Green,Covers
2824,1005514,Vero Moda,Women,14.22,5, Grey,Jeans
2825,10052449,Titan,Men,46.6,5,Blue,NL1805SL02
2826,10062229,CHUTPUT,Unisex Kids,9.89,4,Blue,Sweater
2828,1003764,Flying Machine,Men,21.99,6, Navy,Sweater
2829,10036437,ColorPlus,Men,11.37,5, Red,Shirt
2832,10052705,Fastrack,Women,13.16,5,Blue,NL68010SM02
2833,1004904,Arrow Sport,Men,27.49,5, White,Jacket
2834,10052249,Sonata,Men,22.54,6, Red,7134YL02
2836,10052455,Titan,Men,118.76,5, Black,NL90089KD01
2837,10052163,Fastrack,Men,29.0,5, Grey,NL38034SL03
2838,10039787,Camey,Girls,10.77,5, White,Trousers
2839,10063269,LA LOFT,Women,8.22,5, Black,Tunic
2840,10044639,RICHARD PARKER by Pantaloons,Men,5.71,5,Blue,Shirt
2841,10050249,Park Avenue,Men,47.01,5, Black,Blazer
2843,10063523,Red Tape,Men,15.93,5, Red,Derbys
2844,10063529,Red Tape,Men,35.71,5, Red,Slip-Ons
2845,10050417,IMYOUNG,Men,14.29,5,Blue,Shirt
2846,10052227,Fastrack,Men,21.96,5,Blue,NL3124SM03
2847,10051225,Soumya,Unisex,7.83,4, Green,Curtain
2848,10043649,Cherry Crumble,Unisex Kids,10.2,3,Blue,Sweater
2849,10052183,Titan,Women,92.36,5,Blue,95062WD03
2850,10052467,Sonata,Men,17.88,5, White,NL7954YM05
2851,10039965,berrytree,Unisex Kids,5.49,6, Green,T-shirt
2853,10060217,CODE by Lifestyle,Men,8.24,4, Green,Shirt
2854,10050975,Soumya,Unisex,13.63,4, Beige,Curtain
2855,10059993,CODE by Lifestyle,Men,9.34,4, White,Shirt
2856,1003775,Flying Machine,Men,10.44,6, Red,Sweater
2857,10052743,Titan,Men,72.12,5, Grey,90109KP01
2858,10038945,Sergio Tacchini,Men,43.99,5, Red,Sneakers
2859,10036599,ColorPlus,Men,12.36,5,Blue,Shirt
2860,10046873,Roadster,Men,9.89,7,Blue,Jeans
2861,10053875,Miss Chase,Women,13.19,5,Blue,Jeans
2862,10039711,trueBrowns,Women,20.23,5, Brown,Kurta
2863,10060167,CODE by Lifestyle,Men,8.24,4,Blue,Shirt
2864,10037089,Shaily,Women,16.58,5, Red,Saree
2865,10046871,Roadster,Men,14.29,7, Black,Jeans
2867,10051021,Soumya,Unisex,11.87,4, Red,Curtain
2870,10044683,Respiro,Men,7.51,5, Brown,Derbys
2871,10062439,Miss Chase,Women,7.91,5, Yellow,Top
2872,10048055,SPYKAR,Women,11.54,7,Blue,Jeans
2874,10052209,Sonata,Men,18.69,5, White,7128SL03
2876,10036591,ColorPlus,Men,13.35,5,Blue,Shirt
2877,10052677,Titan,Men,79.16,5, White,90100WL01
2878,10052131,Titan,Men,24.6,5, White,1729SM04
2879,10051987,Fastrack,Men,52.76,5, Charcoal,NL3169NM01
2880,10054517,Veni Vidi Vici,Women,5.15,5, Green,Top
2881,10047999,Marks & Spencer,Women,10.11,5, Black,Trousers
2882,10036431,ColorPlus,Men,10.99,5, Green,Trousers
2883,10045877,Chhabra 555,Women,9.84,3,Blue,Saree
2884,10053735,Cottinfab,Women,7.3,5, Red,Playsuit
2885,10051371,ROMEE,Unisex,21.99,5,Blue,Covers
2886,10054531,Veni Vidi Vici,Women,5.15,5,Blue,Top
2887,1003773,Flying Machine,Men,10.44,5, Grey,Sweater
2888,10051061,Soumya,Unisex,11.77,4, Green,Curtain
2889,10056427,Fame Forever by Lifestyle,Men,4.94,4, Black,T-shirt
2890,10036593,ColorPlus,Men,13.19,5, Red,Shirt
2892,10052641,Zoop,Unisex Kids,10.94,4, Grey,16007PP01
2893,10063693,Metro,Women,21.89,5, Gold,Mules
2894,10052069,Sonata,Men,14.29,5, Black,7924SL11
2895,10048033,SPYKAR,Women,9.67,7, Navy,Jeans
2896,10054579,Veni Vidi Vici,Women,5.15,5, Pink,Top
2897,10053689,Alcis,Men,9.89,5, Grey,Pants
2898,10056475,Fame Forever by Lifestyle,Men,4.94,4,Blue,T-shirt
2900,10054875,Veni Vidi Vici,Women,8.32,5, Yellow,Dress
2902,10052345,Sonata,Men,18.69,5,Blue,NL7125YM01
2903,10037187,Shaily,Women,11.96,5,Blue,Saree
2905,10051241,Vishudh,Women,4.61,5, Red,Top
2906,10052435,Titan,Men,92.36,5, Black,90106KM03
2907,10052727,Fastrack,Men,50.54,5, Black,NL3169SL01
2908,10052545,Fastrack,Men,17.56,6, Black,Watch
2909,10060289,CODE by Lifestyle,Men,8.24,4, White,Shirt
2910,10056595,Fame Forever by Lifestyle,Men,7.14,4,Blue,Shirt
2911,10053731,Cottinfab,Women,8.27,5, Burgundy,Jumpsuit
2912,10036465,ColorPlus,Men,10.11,5, White,Shirt
2913,1005163,Arrow New York,Men,20.23,6, Green,Cardigan
2914,10051337,ROMEE,Unisex,6.53,5, Brown,Covers
2915,10041823,INCOLOR,Women,3.29,4, Red,3.7g
2916,10051249,Vishudh,Women,11.54,5, Yellow,Kurta
2917,10060341,CODE by Lifestyle,Men,8.24,4, Green,Shirt
2918,10053773,Cottinfab,Women,8.27,5, Green,Jumpsuit
2919,10052539,Zoop,Unisex Kids,10.94,4, White,C4048PP28
2920,10044549,RICHARD PARKER by Pantaloons,Men,5.71,5, Red,Shirt
2921,10044109,Coolers,Men,19.79,5, Black,Sandals
2922,10054581,Veni Vidi Vici,Women,5.15,5, Green,Top
2923,10054781,Veni Vidi Vici,Women,8.32,5,Blue,Dress
2924,10059963,CODE by Lifestyle,Men,8.24,4,Blue,Shirt
2925,10052613,Sonata,Men,18.42,5, Grey,77031NL02
2926,10051013,Soumya,Unisex,13.71,4, Pink,Curtain
2927,10051959,Titan,Men,81.8,5, White,Watch
2928,10062263,CHUTPUT,Unisex Kids,12.38,4, Green,Detail
2929,10036911,Chhabra 555,Women,24.26,4, Green,Saree
2930,10050217,Park Avenue,Men,35.19,5,Blue,Blazer
2931,10052519,Titan,Men,72.12,5,Blue,90106KL01
2932,10054527,Veni Vidi Vici,Women,5.15,5, Yellow,Top
2933,10053775,Cottinfab,Women,7.3,5, Red,Playsuit
2935,10052397,Fastrack,Women,13.17,5, Black,68009PP05
2936,10052177,Titan,Women,39.56,5, Silver,NL2589SM01
2937,10059919,CODE by Lifestyle,Men,8.24,4, Red,Shirt
2938,10060061,CODE by Lifestyle,Men,14.01,4, Green,Shirt
2939,10048373,Mitera,Women,14.84,5,Blue,Saree
2940,10038915,Kraus Jeans,Women,9.87,7, Grey,Jeans
2941,10060103,CODE by Lifestyle,Men,7.14,4,Blue,Shirt
2942,10051263,Vishudh,Women,11.54,5, Red,Kurta
2943,10050247,Park Avenue,Men,41.24,5,Blue,Blazer
2944,10037143,Shaily,Women,9.18,5, Green,Saree
2945,10101345,DODO & MOA,Women,10.52,5, Red,Dress
2946,10071509,Friskers,Men,6.06,5, Yellow,T-shirt
2947,10073339,UCLA,Men,6.53,4, Green,T-shirt
2948,10070589,Blue Saint,Women,3.84,5,Blue,T-shirt
2949,10052233,Fastrack,Men,28.35,6, Grey,38050NL01
2950,10105895,Genie,Women,8.9,5, Pink,Backpack
2952,10052643,Fastrack,Men,13.16,5, Green,38051SL02
2953,10105845,Genie,Women,18.17,6, Red,Backpack
2955,10072509,Femmora,Women,10.99,5, Pink,125201
2956,10080601,Vishudh,Women,14.18,5, Red,Dupatta
2957,10074379,Kazo,Women,12.6,5, Black,Top
2958,10098667,Fos Lighting,Unisex,30.52,4, Brown,Lamp
2959,10072411,FirstClap,Unisex Kids,17.59,3, Green,Dungarees
2960,10096173,Clovia,Women,3.16,5, Red,Bra
2961,10072507,Femmora,Women,10.99,5, Yellow,suit
2962,10080393,Vishudh,Women,21.99,5, Red,Dress
2963,10068615,ZHEIA,Women,9.69,5,Blue,Jeans
2964,10092051,Style Quotient,Women,6.42,5,Blue,Top
2966,10072499,Femmora,Women,10.99,5, Red,125701
2967,10099541,Flying Machine,Men,4.94,6, Black,T-shirt
2968,10096481,SG YUVRAJ,Boys,14.23,5, Black,Set
2969,10074381,Kazo,Women,8.36,5, Green,Top
2970,10075753,URBAN TRIBE,Unisex,10.99,5,Blue,Backpack
2971,10074619,Vishudh,Women,6.35,5, Red,Tunic
2972,10073389,UCLA,Men,4.94,4, Black,T-shirt
2974,10069631,CASIO,Women,69.26,5, Beige,SX255
2975,10088907,Kenneth Cole,Women,25.89,5,Blue,Heels
2976,10074245,LOCOMOTIVE,Men,4.77,5,Blue,Shirt
2977,10101287,VRINDA,Unisex,8.24,4, Brown,Curtains
2978,10064595,Lady Stark,Women,14.88,5, Yellow,Top
2979,10075283,Newton,Women,9.35,5, Silver,WPRG109
2981,1008976,Alvaro Castagnino,Men,3.95,3, Red,Square
2983,10071067,Campus,Women,7.12,5, Grey,Shoes
2984,10080497,Tokyo Talkies,Women,9.89,5,Blue,Dress
2985,10080551,Be Indi,Women,5.91,5, Yellow,Kurta
2986,10073829,Free Authority,Men,4.94,4, Black,T-shirt
2987,10069655,CASIO,Men,59.34,4, Black,G910
2988,10065605,Dennmarks,Unisex,18.44,5, White,Tray
2989,10073919,Voylla,Women,3.07,3, White,Earrings
2990,10070537,Wish Karo,Girls,8.57,3, Grey,Dress
2991,10072381,FirstClap,Unisex Kids,17.59,3, White,Dungarees
2992,10099499,Flying Machine,Men,4.39,5, Black,T-shirt
2994,10092123,Ecko Unltd,Men,6.06,5,Blue,Shirt
2995,10098527,DressBerry,Women,6.53,7,Blue,Jeans
2997,10073181,UCLA,Men,9.34,4,Blue,Shirt
2998,10089285,Crocs,Unisex,49.44,5, Grey,Clogs
2999,10082677,MBOSS,Unisex,9.24,6, Red,Bag
3000,10096767,VRINDA,Unisex,16.49,4, Beige,Curtains
3002,10080317,Mochi,Women,11.15,5, Brown,Flats
3003,10069707,CASIO,Men,59.34,4, Black,G909
3004,10098487,Voylla,Women,5.76,4, Gold,Jhumkas
3005,10073609,Vishudh,Women,21.99,5, Grey,Palazzos
3006,10073687,ELLE,Women,15.15,5, Red,Bag
3007,10063803,Metro,Women,25.19,5, Red,Sandals
3008,10063863,Campus,Men,6.15,5, Grey,Sandals
3009,10073825,Free Authority,Men,4.94,5, White,T-shirt
3010,10070715,Oxolloxo,Men,6.15,5,Blue,Shirt
3011,10073665,ELLE,Women,13.52,5, Green,Bag
3012,10073415,UCLA,Men,8.24,4, Black,Shirt
3013,10098771,OBSESSIONS,Unisex,6.88,3,Blue,Bathmat
3014,10101099,ELLE,Girls,6.42,4, Pink,Top
3015,10071051,Puma,Men,27.49,5,Blue,Shoes
3016,10063861,Campus,Men,5.93,5, Brown,Sandals
3018,10068483,Living Essence,Unisex,3.24,5,Blue,Cover
3019,10072517,Femmora,Women,10.99,5, Red,suit
3020,10070545,Difference of Opinion,Men,5.49,5, Green,Detail
3021,10097193,GIORDANO,Women,16.13,5,Blue,Bag
3022,10089513,Hi RELs,Men,9.89,5, Brown,Derbys
3023,10099591,Roadster,Men,14.29,7, White,Sweatshirt
3025,10105693,DDecor,Unisex,13.19,4,Blue,Covers
3026,10071521,Friskers,Men,4.48,5, Orange,T-shirt
3028,10073681,ELLE,Women,15.15,5, Pink,Bag
3029,10080605,Vishudh,Women,13.19,5,Blue,Dupatta
3032,10099051,VRINDA,Unisex,16.49,4, Beige,Curtain
3034,10080485,Tokyo Talkies,Women,6.59,5,Blue,Shirt
3035,10063767,Metro,Women,8.2,5, Brown,Flats
3037,10075943,Puma,Women,26.39,5,Blue,Sneakers
3038,10066959,Mochi,Women,10.89,4, Gold,Clutch
3039,10101289,Soumya,Unisex,10.33,4, Yellow,Curtain
3040,10098519,Tokyo Talkies,Women,7.69,5, Green,Top
3041,10064639,HRX by Hrithik Roshan,Men,52.79,6,Blue,Shoes
3042,10065009,INVICTUS,Men,24.19,7, Black,Trousers
3043,10073685,ELLE,Women,14.49,5, Beige,Bag
3044,10071803,Campus,Men,7.12,5, Black,Shoes
3045,10075723,Miss Chase,Women,21.99,5, White,Jeans
3047,10099509,Flying Machine,Men,4.39,5, Red,T-shirt
3049,1008977,Alvaro Castagnino,Men,3.12,3, Purple,Square
3050,10075725,Miss Chase,Women,13.19,5,Blue,Jeans
3051,1009385,Evoke 1899,Men,6.59,6, Grey,T-shirt
3052,10097253,GIORDANO,Women,47.19,5, Yellow,Bag
3054,10073315,UCLA,Men,3.84,5,Blue,T-shirt
3056,10069765,Marvel by Wear Your Mind,Men,6.15,5, Black,T-shirt
3057,10099483,Flying Machine,Men,9.67,5,Blue,Jeans
3058,10064053,Newport,Men,5.27,5, Grey,T-shirt
3059,10080481,Tokyo Talkies,Women,6.59,5,Blue,Shirt
3062,10065515,Louis Philippe,Men,22.43,5,Blue,Shirt
3063,10074239,LOCOMOTIVE,Men,14.29,5, Red,Jeans
3064,10065419,Louis Philippe,Men,11.85,5,Blue,Shirt
3066,10075921,Puma,Men,25.01,5,Blue,Sneakers
3067,10073959,Anekaant,Women,9.36,5, Red,Clutch
3070,10080465,Be Indi,Women,7.46,5, Red,Kurta
3071,10101119,ELLE,Girls,4.44,3, White,T-shirt
3073,10096435,Rajasthan Decor,Unisex,16.0,5, White,Dohar
3074,10089043,PANIT,Women,5.49,5, Green,Shorts
3075,10080555,TAYHAA,Unisex,7.92,4, White,Statue
3077,1010508,SELECTED,Men,19.78,6,Blue,Shirt
3078,10089045,PANIT,Women,5.28,5, Pink,Shorts
3079,10092139,Ecko Unltd,Men,14.29,7,Blue,Jeans
3080,10071177,Alvaro Castagnino,Men,3.07,4, Green,Square
3082,10096285,Rajasthan Decor,Unisex,4.94,4, White,Covers
3083,10095305,HERE&NOW,Women,6.59,7,Blue,Jeans
3084,10073635,ELLE,Women,16.47,5, Beige,Bag
3085,10073637,ELLE,Women,13.83,5, Red,Bag
3086,10073623,ELLE,Women,15.81,5, Red,Bag
3087,10071673,Puma,Men,14.51,5, Black,Joggers
3088,10069675,CASIO,Women,67.72,7, Gold,SHE-3034GL-9AUDF
3089,10071395,IMYOUNG,Men,7.69,5, Red,T-shirt
3090,10092109,Ecko Unltd,Men,6.06,5,Blue,Shirt
3091,10099525,Flying Machine,Men,7.03,5,Blue,T-shirt
3094,10092113,Ecko Unltd,Men,7.69,5, Grey,Shirt
3096,10091247,SOJANYA,Men,12.36,5, Pink,Kurta
3098,10068465,Living Essence,Unisex,3.95,5, Red,Cover
3099,10072963,Veni Vidi Vici,Women,5.15,5, White,Skirt
3101,10071371,IMYOUNG,Men,7.69,5, Black,T-shirt
3102,10097195,GIORDANO,Women,17.67,5, Brown,Bag
3103,10105833,Genie,Women,11.48,5, Red,Backpack
3104,10092117,Ecko Unltd,Men,3.06,5, Black,T-shirt
3105,10086319,Tokyo Talkies,Women,6.34,5,Blue,Skirt
3106,10073237,UCLA,Men,3.84,5, Beige,T-shirt
3107,10097063,VRINDA,Unisex,8.24,4, Red,Curtains
3108,10065531,Louis Philippe,Men,12.12,5, Grey,Shirt
3109,10069695,CASIO,Women,38.46,7,Blue,LTP-2089L-2AVDF
3110,10072339,Metro,Women,8.2,5,Blue,Heels
3111,10071397,IMYOUNG,Men,7.69,5, Yellow,T-shirt
3112,10099505,Flying Machine,Men,7.47,5, Black,T-shirt
3113,10099475,Flying Machine,Men,9.67,7,Blue,Jeans
3114,10065623,Dennmarks,Unisex,9.86,3, Red,Vase
3115,10073605,Vishudh,Women,7.69,5, Red,Palazzos
3116,10097201,GIORDANO,Women,15.36,5, Red,Bag
3117,10065539,Louis Philippe,Men,22.89,5, White,Shirt
3120,10098867,Sangria,Women,7.69,6, White,Top
3121,10089141,Divine Casa,Unisex,8.44,4, Black,Dohar
3122,10098823,OBSESSIONS,Unisex,8.16,3, Maroon,Rug
3123,10074949,Red Tape,Men,9.56,5, Green,Shirt
3126,10092105,Roadster,Men,14.29,7,Blue,Jeans
3127,10073899,Unravel India,Unisex,6.92,3, Green,Planter
3128,10101611,Steenbok,Men,14.29,5,Blue,T-shirt
3129,10091349,SOJANYA,Men,7.41,5,Blue,Kurta
3130,1010453,Belle Fille,Women,7.03,5, Red,Sweatshirt
3131,10099633,Roadster,Men,14.29,5, Red,Sweatshirt
3132,10101321,DODO & MOA,Women,16.28,5, Black,Dress
3133,10063723,Metro,Women,20.79,5, Gold,Mules
3134,10101105,ELLE,Girls,3.95,3,Blue,T-shirt
3135,10105705,DDecor,Unisex,13.19,4,Blue,Covers
3136,10074433,Kittens,Girls,7.3,5,Blue,Sneakers
